"";"filenames";"tabloid";"non_tabloid";"is_tabloid";"title";"fakt";"pap";"topics";"image";"mediagallery"
"658";2458076397;0;1;FALSE;"Na Kremlu rozmawiano o tym, jak obaliæ globalne rz¹dy USA";0;0;"œwiat,w³adimir putin,irlandia,ukraina,usa,rosja";1;0
"659";2864036901;0;1;FALSE;"UE i Wietnam uzgodni³y umowê o wolnym handlu";0;1;"wietnam,œwiat,magazyn handel,ue";1;0
"660";5813587403;1;0;TRUE;"Zdrada czy monogamia?";0;0;"zwi¹zek,facet,seks,zdrada,spo³eczeñstwo";1;0
"661";2782417965;1;0;TRUE;"W Walii powsta³ park wodny z najd³u¿sz¹ sztuczn¹ fal¹ dla surferów";0;1;"surfing,ofsajd";1;0
"662";2662590623;0;1;FALSE;"Michael Fassbender w adaptacji powieœci Jo Nesb??";0;0;"michael fassbender,film,jo nesbo,ksi¹¿ki,tomas alfredson";1;0
"663";2143371155;0;1;FALSE;"Juncker odrzuca krytykê KE ws. reakcji na kryzys migracyjny";0;1;"unia europejska,œwiat,imigracja";1;0
"664";3560569257;0;1;FALSE;"17 paŸdziernika – œwiêto spó³dzielczoœci finansowej";1;0;"informacje ze skok-ów,skok,reklama,spó³dzielczoœæ";1;0
"665";5464413059;0;1;FALSE;"Najwiêkszy w kraju blok elektrowni w Be³chatowie uruchomiony po awarii";0;1;"³ódŸ";1;0
"666";2104665037;0;1;FALSE;"Bryan Adams zapowiedzia³ nowy album";0;0;"bryan adams,muzyka,rock";1;0
"667";5206681464;0;1;FALSE;"Akcja ""Servier dla serca"" w Bydgoszczy";0;0;"kujawsko-pomorskie";1;0
"668";6095635547;0;1;FALSE;"Otwarcie 12. Miêdzynarodowego Salonu Lotniczego i Kosmicznego w Moskwie";0;1;"rosja,œwiat";1;0
"669";4746337520;0;1;FALSE;"Utrudnienia na skrzy¿owaniu Koœcielnej i Nad Wierzbakiem";0;0;"poznañ";1;0
"670";3491382715;0;1;FALSE;"Z³oty traci³ w poniedzia³ek przede wszystkim w stosunku do euro";0;1;"wiadomoœci walutowe,eurpln,usdpln";1;0
"671";5065129551;0;1;FALSE;"Chris Evans i Jared Leto w obsadzie ""The Girl On The Train""?";0;0;"chris evans,jared leto,film";1;0
"672";2236890757;1;0;TRUE;"Policjant pomóg³ dotrzeæ do domu niepe³nosprawnej 21-latce. Wzruszaj¹ce";0;0;"ciekawostki";1;0
"673";4328228837;0;1;FALSE;"Sejm: kluby za lepsz¹ ochron¹ powietrza w Polsce";0;1;"klimat,kraj,magazyn energetyka";1;0
"674";3295016824;0;1;FALSE;"Programy informacyjne TVP pod nowym kierownictwem maj¹ byæ mniej tabloidowe";0;0;"telewizja,magazyn media";0;0
"675";4033645760;0;1;FALSE;"Enea aktualizuje strategiê, zak³ada m.in zabezpieczenie dostaw paliw i innowacje";0;0;"enea,kraj,energetyka,energetyka i surowce,wiadomoœci gie³dowe (kraj)";1;0
"676";1876610993;0;1;FALSE;"Komisja Europejska zatwierdzi³a ju¿ wszystkie programy dla Polski";1;0;"fundusze europejskie 2014-2020,programy krajowe,programy regionalne,komisja europejska";0;0
"677";1892725699;0;2;FALSE;"EuroBasket: Czechy awansowa³y do æwieræfina³u";0;1;"eurobasket 2015,koszykówka,reprezentacja czech";1;0
"678";5067523020;0;1;FALSE;"Optymizm w sercach inwestorów";0;0;"komentarze walutowe";0;0
"679";2012290954;1;0;TRUE;"H&M rozwija sektor beauty";0;0;"uroda";1;0
"680";3853939545;0;1;FALSE;"Oficjalne wyniki referendum w województwie warmiñsko-mazurskim";0;1;"referendum w sprawie jow,olsztyn";1;0
"681";3210365895;0;1;FALSE;"Czy biuro podró¿y mo¿e podnieœæ cenê wycieczki?";0;1;"biura podró¿y,wakacje,turyœci,prawo,przepisy,wakacje 2015,abc,poradnik";1;0
"682";5744096744;1;0;TRUE;"H&M x Balmain - zobacz pierwsze projekty z kolekcji!";0;0;"sukienki mini,moda,newsy,trendy,czarna suknia,kozaki za kolano,czarne sukienki,sukienka czarna,sukienki czarne,kozaki damskie,kozaki 2015";1;0
"683";2331858795;0;1;FALSE;"MŒ w strzelectwie: z³ote medale Mosina i Huanga w trapie podwójnym";0;1;"strzelectwo";0;0
"684";3207205440;0;1;FALSE;"PiS pracuje nad programem dla górnictwa";0;1;"górnictwo,magazyn energetyka,prawo i sprawiedliwoœæ,beata szyd³o";1;0
"685";2187575441;0;1;FALSE;"Puchar Œwiata: Stephane Antiga krytycznie o postawie dru¿yny";0;0;"puchar œwiata w siatkówce – japonia 2015,reprezentacja polski,siatkówka,reprezentacje,stephane antiga";1;0
"686";2420480703;0;1;FALSE;"Samochody Google maj¹ problem z rowerzystami";0;0;"motoryzacja,technowinki";1;0
"687";5269433503;0;1;FALSE;"Policyjni ³owcy cieni obs³ug¹ wesela";0;0;"kraj";1;0
"688";2369745939;0;1;FALSE;"Opolskie: Zjednoczona Lewica zg³osi³a listê kandydatów do Sejmu";0;1;"lewica";0;0
"689";2755201307;0;1;FALSE;"Lublin: uczczono pamiêæ poety Józefa Czechowicza";0;1;"józef czechowicz,lublin";0;0
